1.34,0.53106,-0.99136,-2.373,-0.0038763,-0.0034379,0.00047981
1.36,0.56463,-0.96159,-2.3771,-0.003964,-0.0034733,0.00047402
1.38,0.59888,-0.93158,-2.3812,-0.0040441,-0.003508,0.00046814
1.4,0.63374,-0.90134,-2.3853,-0.0041161,-0.0035421,0.00046215
1.42,0.66914,-0.87088,-2.3892,-0.0041796,-0.003576,0.00045607
1.44,0.705,-0.84019,-2.3931,-0.0042342,-0.0036098,0.00044988
1.46,0.74125,-0.80929,-2.397,-0.0042796,-0.0036438,0.00044359
1.48,0.77779,-0.77818,-2.4008,-0.0043153,-0.003678,0.00043721
1.5,0.81456,-0.74684,-2.4045,-0.0043412,-0.0037128,0.00043072
1.52,0.85146,-0.71528,-2.4082,-0.0043569,-0.0037482,0.00042414
1.54,0.88841,-0.6835,-2.4118,-0.0043622,-0.0037844,0.00041745
1.56,0.92531,-0.65148,-2.4153,-0.0043569,-0.0038215,0.00041067
1.58,0.96209,-0.61923,-2.4188,-0.0043409,-0.0038596,0.00040379
1.6,0.99864,-0.58673,-2.4222,-0.0043139,-0.0038987,0.00039682
1.62,1.0349,-0.55398,-2.4255,-0.0042759,-0.0039389,0.00038975
1.64,1.0707,-0.52097,-2.4288,-0.0042268,-0.0039803,0.00038258
1.66,1.106,-0.4877,-2.432,-0.0041667,-0.0040227,0.00037532
1.68,1.1408,-0.45415,-2.4351,-0.0040954,-0.0040661,0.00036796
1.7,1.1749,-0.42032,-2.4382,-0.0040131,-0.0041105,0.00036051
1.72,1.2082,-0.3862,-2.4411,-0.0039198,-0.0041557,0.00035297
1.74,1.2406,-0.35179,-2.4441,-0.0038157,-0.0042017,0.00034534
1.76,1.2721,-0.31708,-2.4469,-0.0037009,-0.0042482,0.00033761
1.78,1.3026,-0.28208,-2.4497,-0.0035757,-0.004295,0.00032979
1.8,1.332,-0.24677,-2.4524,-0.0034402,-0.004342,0.00032189
1.82,1.3602,-0.21117,-2.4551,-0.0032947,-0.0043888,0.00031389
1.84,1.3872,-0.17527,-2.4576,-0.0031395,-0.0044353,0.0003058
1.86,1.4128,-0.13908,-2.4601,-0.002975,-0.004481,0.00029763
1.88,1.437,-0.1026,-2.4625,-0.0028016,-0.0045257,0.00028936
1.9,1.4598,-0.065855,-2.4649,-0.0026195,-0.0045689,0.00028102
1.92,1.481,-0.028846,-2.4672,-0.0024294,-0.0046105,0.00027258
1.94,1.5006,0.0084062,-2.4694,-0.0022315,-0.0046498,0.00026406
1.96,1.5186,0.045884,-2.4715,-0.0020265,-0.0046866,0.00025546
1.98,1.5349,0.083564,-2.4735,-0.0018149,-0.0047204,0.00024677
2,1.5495,0.12142,-2.4755,-0.0015971,-0.0047508,0.000238
2.02,1.5622,0.15943,-2.4774,-0.0013738,-0.0047773,0.00022915
2.04,1.5732,0.19755,-2.4793,-0.0011455,-0.0047995,0.00022022
2.06,1.5823,0.23575,-2.481,-0.00091283,-0.0048169,0.00021121
2.08,1.5896,0.274,-2.4827,-0.00067645,-0.0048291,0.00020212
2.1,1.5949,0.31225,-2.4843,-0.00043698,-0.0048357,0.00019295
2.12,1.5984,0.35045,-2.4858,-0.00019507,-0.0048362,0.0001837
2.14,1.5999,0.38856,-2.4873,4.8624e-05,-0.0048301,0.00017438
2.16,1.5995,0.42652,-2.4886,0.00029342,-0.0048171,0.00016498
2.18,1.5972,0.46429,-2.4899,0.00053865,-0.0047968,0.00015551
2.2,1.593,0.5018,-2.4911,0.00078362,-0.0047688,0.00014597
2.22,1.5869,0.539,-2.4923,0.0010277,-0.0047327,0.00013635
2.24,1.5789,0.57582,-2.4933,0.0012701,-0.0046882,0.00012666
2.26,1.5691,0.6122,-2.4943,0.0015102,-0.004635,0.0001169
2.28,1.5574,0.64807,-2.4952,0.0017473,-0.0045729,0.00010708
2.3,1.5439,0.68338,-2.4961,0.0019808,-0.0045016,9.7182e-05
2.32,1.5286,0.71804,-2.4968,0.00221,-0.0044209,8.722e-05
2.34,1.5117,0.75199,-2.4975,0.0024343,-0.0043306,7.7193e-05
2.36,1.493,0.78516,-2.4981,0.002653,-0.0042307,6.71e-05
2.38,1.4727,0.81749,-2.4986,0.0028655,-0.0041211,5.6944e-05
2.4,1.4509,0.84889,-2.499,0.0030712,-0.0040018,4.6726e-05
2.42,1.4276,0.8793,-2.4994,0.0032695,-0.0038727,3.6446e-05
2.44,1.4028,0.90866,-2.4996,0.00346,-0.003734,2.6106e-05
2.46,1.3766,0.93689,-2.4998,0.003642,-0.0035859,1.5707e-05
2.48,1.3492,0.96392,-2.5,0.0038151,-0.0034284,5.2497e-06
2.5,1.3205,0.98971,-2.5,0.0039788,-0.0032618,-5.2637e-06
2.52,1.2906,1.0142,-2.5,0.0041327,-0.0030864,-1.5833e-05
2.54,1.2597,1.0373,-2.4998,0.0042764,-0.0029026,-2.6456e-05
2.56,1.2278,1.0589,-2.4996,0.0044094,-0.0027107,-3.7131e-05
2.58,1.195,1.0791,-2.4994,0.0045315,-0.0025112,-4.7859e-05
2.6,1.1614,1.0977,-2.499,0.0046424,-0.0023045,-5.8637e-05
2.62,1.127,1.1148,-2.4986,0.0047418,-0.0020912,-6.9464e-05
2.64,1.092,1.1302,-2.4981,0.0048294,-0.0018719,-8.0339e-05
2.66,1.0565,1.144,-2.4975,0.0049052,-0.0016472,-9.1261e-05
2.68,1.0205,1.1561,-2.4968,0.0049689,-0.0014178,-0.00010223
2.7,0.98411,1.1664,-2.4961,0.0050205,-0.0011845,-0.00011324
2.72,0.94747,1.1751,-2.4952,0.0050599,-0.00094782,-0.00012429
2.74,0.91063,1.182,-2.4943,0.0050871,-0.00070873,-0.00013539
2.76,0.8737,1.1871,-2.4933,0.005102,-0.000468,-0.00014652
2.78,0.83676,1.1905,-2.4923,0.0051049,-0.00022648,-0.00015769
2.8,0.7999,1.1922,-2.4911,0.0050958,1.4956e-05,-0.0001689
2.82,0.76321,1.1921,-2.4899,0.0050748,0.00025542,-0.00018015
2.84,0.72677,1.1902,-2.4886,0.0050421,0.00049401,-0.00019143
2.86,0.69067,1.1867,-2.4873,0.0049981,0.0007298,-0.00020274
2.88,0.65499,1.1815,-2.4858,0.0049429,0.00096186,-0.00021409
2.9,0.61979,1.1746,-2.4843,0.0048768,0.0011893,-0.00022546
2.92,0.58517,1.1662,-2.4827,0.0048003,0.0014111,-0.00023686
2.94,0.55118,1.1562,-2.481,0.0047137,0.0016264,-0.00024829
2.96,0.5179,1.1447,-2.4793,0.0046175,0.0018344,-0.00025975
2.98,0.4854,1.1318,-2.4774,0.0045121,0.002034,-0.00027123
3,0.45372,1.1175,-2.4755,0.0043979,0.0022245,-0.00028273
3.02,0.42294,1.1019,-2.4735,0.0042756,0.002405,-0.00029425
3.04,0.39309,1.0852,-2.4715,0.0041458,0.0025746,-0.0003058
3.06,0.36424,1.0672,-2.4694,0.0040089,0.0027326,-0.00031736
3.08,0.33642,1.0483,-2.4672,0.0038655,0.0028783,-0.00032893
3.1,0.30967,1.0284,-2.4649,0.0037165,0.003011,-0.00034053
3.12,0.28402,1.0076,-2.4625,0.0035623,0.00313,-0.00035213
3.14,0.25951,0.98604,-2.4601,0.0034036,0.0032347,-0.00036375
3.16,0.23617,0.96385,-2.4576,0.0032412,0.0033247,-0.00037538
3.18,0.214,0.94111,-2.4551,0.0030758,0.0033993,-0.00038702
3.2,0.19302,0.91793,-2.4524,0.0029081,0.0034582,-0.00039866
3.22,0.17324,0.89441,-2.4497,0.0027388,0.0035011,-0.00041031
3.24,0.15468,0.87067,-2.4469,0.0025686,0.0035277,-0.00042197
3.26,0.13731,0.84683,-2.4441,0.0023983,0.0035377,-0.00043362
3.28,0.12115,0.82298,-2.4411,0.0022287,0.0035311,-0.00044528
3.3,0.10617,0.79925,-2.4382,0.0020604,0.0035077,-0.00045693
3.32,0.092365,0.77575,-2.4351,0.0018942,0.0034676,-0.00046859
3.34,0.079712,0.75259,-2.432,0.0017309,0.0034108,-0.00048024
